ensembl_id	ensembl	log2FC	hgnc_symbol
ENSG00000163938	ENSG00000163938.17	-1.95810949739312	GNL3
ENSG00000163947	ENSG00000163947.12	-1.37667991676205	ARHGEF3
ENSG00000163950	ENSG00000163950.13	-1.14758663360906	SLBP
ENSG00000164023	ENSG00000164023.15	-1.18826061640661	SGMS2
ENSG00000164056	ENSG00000164056.11	-2.59916863327994	SPRY1
ENSG00000164077	ENSG00000164077.15	-2.3702021239377	MON1A
ENSG00000164086	ENSG00000164086.10	-1.09511412288251	DUSP7
ENSG00000164091	ENSG00000164091.12	-1.64261839678169	WDR82
ENSG00000164093	ENSG00000164093.18	-2.37108785679175	PITX2
ENSG00000164117	ENSG00000164117.14	-1.02272033136374	FBXO8
ENSG00000164134	ENSG00000164134.14	-1.1706379852144	NAA15
ENSG00000164136	ENSG00000164136.17	-1.8137778658836	IL15
ENSG00000164151	ENSG00000164151.12	-1.2198222478427	ICE1
ENSG00000164161	ENSG00000164161.10	-1.25554509086532	HHIP
ENSG00000164162	ENSG00000164162.14	-1.68912521477311	ANAPC10
ENSG00000164164	ENSG00000164164.17	-2.11658141657031	OTUD4
ENSG00000164169	ENSG00000164169.13	-2.32072496545795	PRMT9
ENSG00000164221	ENSG00000164221.13	-1.86971318700352	CCDC112
ENSG00000164244	ENSG00000164244.22	-1.35433346072716	PRRC1
ENSG00000164251	ENSG00000164251.5	-1.34351994202366	F2RL1
ENSG00000164252	ENSG00000164252.13	-1.05851551505344	AGGF1
ENSG00000164327	ENSG00000164327.14	-1.02192399765252	RICTOR
ENSG00000164329	ENSG00000164329.15	-1.31791607597389	TENT2
ENSG00000164338	ENSG00000164338.10	-1.38611522469051	UTP15
ENSG00000164379	ENSG00000164379.7	-1.80788884728872	FOXQ1
ENSG00000164400	ENSG00000164400.6	-4.4298549491189	CSF2
ENSG00000164442	ENSG00000164442.11	-1.91425454624362	CITED2
ENSG00000164506	ENSG00000164506.16	-1.3727784404797	STXBP5
ENSG00000164520	ENSG00000164520.12	-1.63725109040786	RAET1E
ENSG00000164543	ENSG00000164543.7	-1.94695938195883	STK17A
ENSG00000164610	ENSG00000164610.10	-2.42528011953691	RP9
ENSG00000164626	ENSG00000164626.9	-1.31473137468804	KCNK5
ENSG00000164654	ENSG00000164654.16	-3.00444706994683	MIOS
ENSG00000164690	ENSG00000164690.8	-1.4976214772036	SHH
ENSG00000164713	ENSG00000164713.10	-1.14995044557994	BRI3
ENSG00000164741	ENSG00000164741.15	-1.36331936886464	DLC1
ENSG00000164778	ENSG00000164778.4	-1.60424758452824	EN2
ENSG00000164794	ENSG00000164794.9	-2.87539883080225	KCNV1
ENSG00000164815	ENSG00000164815.11	-1.25974254512534	ORC5
ENSG00000164823	ENSG00000164823.11	-1.0548029750878	OSGIN2
ENSG00000164855	ENSG00000164855.16	-1.18966734648811	TMEM184A
ENSG00000164902	ENSG00000164902.14	-1.18232659267373	PHAX
ENSG00000164920	ENSG00000164920.10	-2.34278350516643	OSR2
ENSG00000164934	ENSG00000164934.15	-1.0754007683427	DCAF13
ENSG00000164951	ENSG00000164951.16	-2.87676413139938	PDP1
ENSG00000165006	ENSG00000165006.14	-1.72016976319166	UBAP1
ENSG00000165030	ENSG00000165030.5	-1.99193178958923	NFIL3
ENSG00000165271	ENSG00000165271.17	-1.06725718162724	NOL6
ENSG00000165275	ENSG00000165275.10	-1.2195682128266	TRMT10B
ENSG00000165322	ENSG00000165322.18	-1.69711263444283	ARHGAP12
ENSG00000165355	ENSG00000165355.8	-1.38133228409471	FBXO33
ENSG00000165359	ENSG00000165359.16	-2.44307849647528	INTS6L
ENSG00000165376	ENSG00000165376.12	-2.57834565723146	CLDN2
ENSG00000165410	ENSG00000165410.15	-1.38991172898517	CFL2
ENSG00000165506	ENSG00000165506.15	-2.18912548535282	DNAAF2
ENSG00000165507	ENSG00000165507.9	-2.29782959556394	DEPP1
ENSG00000165526	ENSG00000165526.9	-1.51823749233347	RPUSD4
ENSG00000165527	ENSG00000165527.8	-1.63663628813102	ARF6
ENSG00000165556	ENSG00000165556.10	-2.263736859708	CDX2
ENSG00000165572	ENSG00000165572.8	-1.1785467717288	KBTBD6
ENSG00000165626	ENSG00000165626.19	-1.61658331257003	BEND7
ENSG00000165655	ENSG00000165655.17	-1.16456226251126	ZNF503
ENSG00000165671	ENSG00000165671.22	-1.96108753592916	NSD1
ENSG00000165685	ENSG00000165685.9	-2.07087029372948	TMEM52B
ENSG00000165688	ENSG00000165688.14	-1.24465275392464	PMPCA
ENSG00000165699	ENSG00000165699.16	-1.07212627643975	TSC1
ENSG00000165806	ENSG00000165806.21	-1.43838465127636	CASP7
ENSG00000165810	ENSG00000165810.17	-1.4612502236618	BTNL9
ENSG00000165819	ENSG00000165819.12	-1.11051067102664	METTL3
ENSG00000165895	ENSG00000165895.19	-2.65686376961737	ARHGAP42
ENSG00000165898	ENSG00000165898.14	-1.62838486454711	ISCA2
ENSG00000165915	ENSG00000165915.14	-1.20913930330662	SLC39A13
ENSG00000166004	ENSG00000166004.15	-1.33047962065242	CEP295
ENSG00000166012	ENSG00000166012.17	-2.04127852894805	TAF1D
ENSG00000166133	ENSG00000166133.18	-1.46043956326676	RPUSD2
ENSG00000166140	ENSG00000166140.17	-1.32319896704301	ZFYVE19
ENSG00000166169	ENSG00000166169.17	-1.45066880189049	POLL
ENSG00000166188	ENSG00000166188.3	-1.03628898315384	ZNF319
ENSG00000166189	ENSG00000166189.8	-1.61023700722122	HPS6
ENSG00000166192	ENSG00000166192.15	-1.28280361185676	SENP8
ENSG00000166199	ENSG00000166199.13	-1.02935183821583	ALKBH3
ENSG00000166261	ENSG00000166261.11	-2.55205764872413	ZNF202
ENSG00000166289	ENSG00000166289.6	-2.11786977046217	PLEKHF1
ENSG00000166321	ENSG00000166321.14	-1.78504406089835	NUDT13
ENSG00000166368	ENSG00000166368.3	-6.29069222663871	OR2D2
ENSG00000166387	ENSG00000166387.14	-1.76980599700735	PPFIBP2
ENSG00000166394	ENSG00000166394.15	-1.19456171696781	CYB5R2
ENSG00000166454	ENSG00000166454.10	-1.13797457507768	ATMIN
ENSG00000166477	ENSG00000166477.13	-2.59530398118336	LEO1
ENSG00000166483	ENSG00000166483.12	-1.10737767694322	WEE1
ENSG00000166484	ENSG00000166484.20	-1.10850557980469	MAPK7
ENSG00000166510	ENSG00000166510.14	-1.31526047121361	CCDC68
ENSG00000166526	ENSG00000166526.19	-1.07771853937106	ZNF3
ENSG00000166529	ENSG00000166529.16	-1.17331567954735	ZSCAN21
ENSG00000166532	ENSG00000166532.16	-1.9015393935998	RIMKLB
ENSG00000166716	ENSG00000166716.10	-1.29883988656566	ZNF592
ENSG00000166741	ENSG00000166741.9	-2.52306594265124	NNMT
ENSG00000166821	ENSG00000166821.9	-1.55029160562619	PEX11A
ENSG00000166822	ENSG00000166822.13	-1.43991631824178	TMEM170A
ENSG00000166855	ENSG00000166855.9	-1.2179040267974	CLPX
ENSG00000166886	ENSG00000166886.13	-2.45750655765299	NAB2
ENSG00000166896	ENSG00000166896.9	-1.19398338669607	ATP23
ENSG00000166900	ENSG00000166900.17	-1.33254732312684	STX3
ENSG00000166902	ENSG00000166902.5	-1.42983816021375	MRPL16
ENSG00000166979	ENSG00000166979.13	-2.34435044076423	EVA1C
ENSG00000167034	ENSG00000167034.10	-1.32710056794428	NKX3-1
ENSG00000167081	ENSG00000167081.18	-1.78228347034645	PBX3
ENSG00000167130	ENSG00000167130.18	-1.02545053811267	DOLPP1
ENSG00000167173	ENSG00000167173.19	-1.55290327599883	C15orf39
ENSG00000167183	ENSG00000167183.3	-2.78977249090779	PRR15L
ENSG00000167264	ENSG00000167264.18	-1.18925616878712	DUS2
ENSG00000167377	ENSG00000167377.19	-1.37073633451685	ZNF23
ENSG00000167380	ENSG00000167380.17	-2.26771662458518	ZNF226
ENSG00000167384	ENSG00000167384.11	-2.12061981179118	ZNF180
ENSG00000167394	ENSG00000167394.13	-2.08950514983337	ZNF668
ENSG00000167447	ENSG00000167447.13	-1.41424222037663	SMG8
ENSG00000167528	ENSG00000167528.13	-1.11699604280694	ZNF641
ENSG00000167565	ENSG00000167565.14	-1.31403068986753	SERTAD3
ENSG00000167604	ENSG00000167604.16	-1.11321421665536	NFKBID
ENSG00000167635	ENSG00000167635.12	-2.05873790412984	ZNF146
ENSG00000167637	ENSG00000167637.18	-2.20921771639047	ZNF283
ENSG00000167685	ENSG00000167685.15	-1.3850109861924	ZNF444
ENSG00000167701	ENSG00000167701.14	-1.51429351561754	GPT
ENSG00000167716	ENSG00000167716.19	-1.04953974631305	WDR81
ENSG00000167772	ENSG00000167772.12	-2.37963057141975	ANGPTL4
ENSG00000167778	ENSG00000167778.9	-1.39357076892248	SPRYD3
ENSG00000167785	ENSG00000167785.9	-1.39273968934744	ZNF558
ENSG00000167840	ENSG00000167840.14	-2.15275427677355	ZNF232
ENSG00000167842	ENSG00000167842.16	-1.25885307575396	MIS12
ENSG00000167904	ENSG00000167904.16	-1.61693322161043	TMEM68
ENSG00000167920	ENSG00000167920.13	-1.62728005954728	KRT10-AS1
ENSG00000168038	ENSG00000168038.11	-1.03325159283182	ULK4
ENSG00000168040	ENSG00000168040.5	-1.72947022594873	FADD
ENSG00000168061	ENSG00000168061.17	-2.64566654262417	SAC3D1
ENSG00000168116	ENSG00000168116.15	-1.92317811805403	KIAA1586
ENSG00000168137	ENSG00000168137.20	-1.84084092301016	SETD5
ENSG00000168143	ENSG00000168143.9	-2.16300812835058	FAM83B
ENSG00000168255	ENSG00000168255.20	-1.66909872925111	POLR2J3
ENSG00000168264	ENSG00000168264.12	-2.2284071869663	IRF2BP2
ENSG00000168273	ENSG00000168273.8	-1.20891235873003	UQCC5
ENSG00000168283	ENSG00000168283.14	-1.11195954601755	BMI1
ENSG00000168288	ENSG00000168288.13	-1.11952026910503	MMADHC
ENSG00000168291	ENSG00000168291.13	-1.59701700544117	PDHB
ENSG00000168301	ENSG00000168301.13	-1.38926871933712	KCTD6
ENSG00000168303	ENSG00000168303.9	-1.03068835614268	MPLKIP
ENSG00000168389	ENSG00000168389.18	-2.82894306651368	MFSD2A
ENSG00000168404	ENSG00000168404.13	-1.77345586121742	MLKL
ENSG00000168491	ENSG00000168491.10	-2.79958524656529	CCDC110
ENSG00000168502	ENSG00000168502.18	-1.745868984151	MTCL1
ENSG00000168522	ENSG00000168522.13	-1.66446681747441	FNTA
ENSG00000168539	ENSG00000168539.4	-2.35229422625291	CHRM1
ENSG00000168564	ENSG00000168564.6	-1.61706905022834	CDKN2AIP
ENSG00000168591	ENSG00000168591.16	-1.00803011758096	TMUB2
ENSG00000168646	ENSG00000168646.14	-3.74012410905051	AXIN2
ENSG00000168661	ENSG00000168661.15	-2.95919703223651	ZNF30
ENSG00000168758	ENSG00000168758.11	-1.63359006048842	SEMA4C
ENSG00000168792	ENSG00000168792.5	-1.21664891635068	ABHD15
ENSG00000168802	ENSG00000168802.14	-1.25670251547809	CHTF8
ENSG00000168806	ENSG00000168806.8	-1.73719918642144	LCMT2
ENSG00000168811	ENSG00000168811.8	-4.07967024028096	IL12A
ENSG00000168813	ENSG00000168813.17	-1.56537702630942	ZNF507
ENSG00000168818	ENSG00000168818.10	-1.77402384970457	STX18
ENSG00000168876	ENSG00000168876.9	-2.58412053217795	ANKRD49
ENSG00000168884	ENSG00000168884.15	-1.28844799033964	TNIP2
ENSG00000168890	ENSG00000168890.14	-1.5284957828995	TMEM150A
ENSG00000168906	ENSG00000168906.13	-1.71573233202922	MAT2A
ENSG00000168916	ENSG00000168916.16	-2.24622160783328	ZNF608
ENSG00000168952	ENSG00000168952.16	-1.10848570628323	STXBP6
ENSG00000168958	ENSG00000168958.21	-1.17813230985536	MFF
ENSG00000168970	ENSG00000168970.22	-1.45963134867386	JMJD7-PLA2G4B
ENSG00000168994	ENSG00000168994.14	-2.67788566252878	PXDC1
ENSG00000169016	ENSG00000169016.17	-2.4160824292306	E2F6
ENSG00000169018	ENSG00000169018.6	-1.17252059715495	FEM1B
ENSG00000169047	ENSG00000169047.6	-1.28336095398938	IRS1
ENSG00000169062	ENSG00000169062.15	-1.22169022462227	UPF3A
ENSG00000169087	ENSG00000169087.11	-2.35138947006202	HSPBAP1
ENSG00000169131	ENSG00000169131.13	-2.38804710617976	ZNF354A
ENSG00000169136	ENSG00000169136.13	-1.27024569354882	ATF5
ENSG00000169188	ENSG00000169188.5	-1.06284673406837	APEX2
ENSG00000169193	ENSG00000169193.12	-1.72840093811122	CCDC126
ENSG00000169242	ENSG00000169242.12	-3.37432812440381	EFNA1
ENSG00000169246	ENSG00000169246.17	-1.30480383777601	NPIPB3
ENSG00000169247	ENSG00000169247.14	-1.93647001170465	SH3TC2
ENSG00000169249	ENSG00000169249.14	-1.77783352783576	ZRSR2
ENSG00000169288	ENSG00000169288.18	-1.65985928279878	MRPL1
ENSG00000169372	ENSG00000169372.13	-1.35123340931083	CRADD
ENSG00000169429	ENSG00000169429.13	-3.75522541984857	CXCL8
ENSG00000169594	ENSG00000169594.14	-5.74673172533296	BNC1
ENSG00000169598	ENSG00000169598.17	-2.33917313379664	DFFB
ENSG00000169682	ENSG00000169682.18	-1.06450185811705	SPNS1
ENSG00000169715	ENSG00000169715.15	-2.65145255448278	MT1E
ENSG00000169740	ENSG00000169740.14	-1.64764002083939	ZNF32
ENSG00000169813	ENSG00000169813.17	-1.71826366318911	HNRNPF
ENSG00000169851	ENSG00000169851.16	-1.02972299022602	PCDH7
ENSG00000169908	ENSG00000169908.12	-1.32012806454775	TM4SF1
ENSG00000169926	ENSG00000169926.11	-1.40205506023543	KLF13
ENSG00000169964	ENSG00000169964.8	-1.00799830253925	TMEM42
ENSG00000170037	ENSG00000170037.14	-1.09004687949608	CNTROB
ENSG00000170161	ENSG00000170161.8	-2.1221655618417	FAM88B
ENSG00000170185	ENSG00000170185.12	-1.02503071946072	USP38
ENSG00000170191	ENSG00000170191.5	-1.20546486389678	NANP
ENSG00000170234	ENSG00000170234.13	-1.3851198531003	PWWP2A
ENSG00000170242	ENSG00000170242.19	-1.44978667159514	USP47
ENSG00000170322	ENSG00000170322.15	-1.20818175008741	NFRKB
ENSG00000170340	ENSG00000170340.11	-1.98098353235377	B3GNT2
ENSG00000170364	ENSG00000170364.13	-2.26231126154207	SETMAR
ENSG00000170365	ENSG00000170365.10	-1.72721183043475	SMAD1
ENSG00000170385	ENSG00000170385.10	-1.67992647859393	SLC30A1
ENSG00000170412	ENSG00000170412.18	-1.16633515156813	GPRC5C
ENSG00000170425	ENSG00000170425.4	-2.24793319286541	ADORA2B
ENSG00000170445	ENSG00000170445.16	-1.05705376247712	HARS1
ENSG00000170468	ENSG00000170468.8	-1.042058890949	RIOX1
ENSG00000170469	ENSG00000170469.11	-1.25591532550844	SPATA24
ENSG00000170471	ENSG00000170471.15	-1.32864958513318	RALGAPB
ENSG00000170473	ENSG00000170473.17	-1.58137747030565	PYM1
ENSG00000170500	ENSG00000170500.13	-2.75046427320643	LONRF2
ENSG00000170542	ENSG00000170542.7	-1.77778181933954	SERPINB9
ENSG00000170545	ENSG00000170545.17	-1.42657956239718	SMAGP
ENSG00000170619	ENSG00000170619.10	-1.72593459094223	COMMD5
ENSG00000170631	ENSG00000170631.15	-2.3308226112119	ZNF16
ENSG00000170677	ENSG00000170677.6	-2.11948555603891	SOCS6
ENSG00000170689	ENSG00000170689.10	-1.37201929725889	HOXB9
ENSG00000170775	ENSG00000170775.3	-1.69266153288116	GPR37
ENSG00000170776	ENSG00000170776.22	-1.17378366936807	AKAP13
ENSG00000170802	ENSG00000170802.17	-1.72611771050435	FOXN2
ENSG00000170854	ENSG00000170854.18	-1.8023412605785	RIOX2
ENSG00000170881	ENSG00000170881.6	-1.57304425091167	RNF139
ENSG00000170903	ENSG00000170903.12	-1.82659365948424	MSANTD4
ENSG00000170946	ENSG00000170946.15	-1.23011299789959	DNAJC24
ENSG00000171017	ENSG00000171017.11	-1.96878840378403	LRRC8E
ENSG00000171055	ENSG00000171055.15	-1.12094041255956	FEZ2
ENSG00000171067	ENSG00000171067.11	-1.39768768478409	C11orf24
ENSG00000171100	ENSG00000171100.16	-1.55116420663657	MTM1
ENSG00000171103	ENSG00000171103.11	-1.38447374387521	TRMT61B
ENSG00000171121	ENSG00000171121.17	-1.58533768898571	KCNMB3
ENSG00000171161	ENSG00000171161.13	-1.65609124856948	ZNF672
ENSG00000171163	ENSG00000171163.16	-2.67356562431836	ZNF692
ENSG00000171169	ENSG00000171169.9	-1.07328606390966	NAIF1
ENSG00000171206	ENSG00000171206.17	-1.19140085624881	TRIM8
ENSG00000171307	ENSG00000171307.19	-1.20150907994717	ZDHHC16
ENSG00000171316	ENSG00000171316.14	-2.07926570182665	CHD7
ENSG00000171346	ENSG00000171346.16	-2.02826978399415	KRT15
ENSG00000171421	ENSG00000171421.13	-1.68510639726312	MRPL36
ENSG00000171425	ENSG00000171425.10	-1.40074764797118	ZNF581
ENSG00000171443	ENSG00000171443.7	-1.49298926513386	ZNF524
ENSG00000171448	ENSG00000171448.9	-2.55644499301813	ZBTB26
ENSG00000171466	ENSG00000171466.10	-1.51354037489423	ZNF562
ENSG00000171467	ENSG00000171467.16	-1.02466224092121	ZNF318
ENSG00000171469	ENSG00000171469.11	-2.74429409770043	ZNF561
ENSG00000171552	ENSG00000171552.14	-1.73053482002513	BCL2L1
ENSG00000171606	ENSG00000171606.18	-2.87451210642072	ZNF274
ENSG00000171617	ENSG00000171617.16	-1.31277750902535	ENC1
ENSG00000171631	ENSG00000171631.16	-4.97205863542352	P2RY6
ENSG00000171634	ENSG00000171634.19	-1.24866220155446	BPTF
ENSG00000171700	ENSG00000171700.14	-2.0281196110179	RGS19
ENSG00000171723	ENSG00000171723.16	-1.35654937101179	GPHN
ENSG00000171729	ENSG00000171729.14	-1.71538043757481	TMEM51
ENSG00000171763	ENSG00000171763.20	-1.9835976222705	AFG2B
ENSG00000171793	ENSG00000171793.17	-2.28524978232087	CTPS1
ENSG00000171806	ENSG00000171806.12	-1.45295056391794	METTL18
ENSG00000171813	ENSG00000171813.14	-1.62042601515331	PWWP2B
ENSG00000171817	ENSG00000171817.17	-2.5136993558697	ZNF540
ENSG00000171823	ENSG00000171823.7	-1.09109335808598	FBXL14
ENSG00000171824	ENSG00000171824.14	-1.16082618988666	EXOSC10
ENSG00000171843	ENSG00000171843.17	-1.89424293617618	MLLT3
ENSG00000171853	ENSG00000171853.16	-1.17121437708278	TRAPPC12
ENSG00000171861	ENSG00000171861.11	-1.73075108963353	MRM3
ENSG00000171877	ENSG00000171877.21	-1.09935853218391	FRMD5
ENSG00000171928	ENSG00000171928.14	-1.22941707304615	TVP23B
ENSG00000171984	ENSG00000171984.15	-1.27818178926126	SHLD1
ENSG00000171988	ENSG00000171988.20	-2.15187694205284	JMJD1C
ENSG00000171992	ENSG00000171992.13	-1.05071228902888	SYNPO
ENSG00000172059	ENSG00000172059.11	-2.09774125746865	KLF11
ENSG00000172113	ENSG00000172113.10	-1.049994414455	NME6
ENSG00000172167	ENSG00000172167.8	-1.08816832506601	MTBP
ENSG00000172171	ENSG00000172171.11	-2.11838870732905	TEFM
ENSG00000172239	ENSG00000172239.14	-1.06336194069776	PAIP1
ENSG00000172262	ENSG00000172262.12	-1.6337216824648	ZNF131
ENSG00000172315	ENSG00000172315.6	-2.7086403621771	TP53RK
ENSG00000172336	ENSG00000172336.5	-1.44329251476115	POP7
ENSG00000172366	ENSG00000172366.20	-2.71054902978652	MCRIP2
ENSG00000172382	ENSG00000172382.10	-2.14016027254942	PRSS27
ENSG00000172432	ENSG00000172432.19	-1.84866320603398	GTPBP2
ENSG00000172466	ENSG00000172466.16	-1.72765721930085	ZNF24
ENSG00000172478	ENSG00000172478.18	-3.49671097338318	MAB21L4
ENSG00000172493	ENSG00000172493.23	-1.18540311394474	AFF1
ENSG00000172663	ENSG00000172663.9	-1.06968910316679	TMEM134
ENSG00000172738	ENSG00000172738.13	-2.28283366881058	TMEM217
ENSG00000172752	ENSG00000172752.16	-1.03821050893654	COL6A5
ENSG00000172765	ENSG00000172765.19	-1.93691944876968	TMCC1
ENSG00000172766	ENSG00000172766.19	-1.81521774286657	NAA16
ENSG00000172785	ENSG00000172785.19	-1.1796882501532	ZNG1A
ENSG00000172819	ENSG00000172819.17	-1.26875669647332	RARG
ENSG00000172840	ENSG00000172840.7	-1.08629014552388	PDP2
ENSG00000172845	ENSG00000172845.18	-1.63019223164867	SP3
ENSG00000172915	ENSG00000172915.20	-1.05609248071768	NBEA
ENSG00000172927	ENSG00000172927.9	-3.48979670486157	MYEOV
ENSG00000172932	ENSG00000172932.16	-1.21735122060086	ANKRD13D
ENSG00000172965	ENSG00000172965.18	-1.33450086128582	MIR4435-2HG
ENSG00000172977	ENSG00000172977.13	-2.72187394539196	KAT5
ENSG00000173039	ENSG00000173039.20	-1.59801273385666	RELA
ENSG00000173110	ENSG00000173110.8	-2.06025542311013	HSPA6
ENSG00000173145	ENSG00000173145.11	-2.02490455451836	NOC3L
ENSG00000173153	ENSG00000173153.17	-1.50163695873621	ESRRA
ENSG00000173226	ENSG00000173226.17	-1.08694487505123	IQCB1
ENSG00000173227	ENSG00000173227.14	-2.74411601173352	SYT12
ENSG00000173275	ENSG00000173275.13	-1.58961334451101	ZNF449
ENSG00000173334	ENSG00000173334.4	-2.89993238891018	TRIB1
ENSG00000173480	ENSG00000173480.11	-2.42188352016376	ZNF417
ENSG00000173559	ENSG00000173559.15	-1.43133518469529	NABP1
ENSG00000173588	ENSG00000173588.16	-2.09969703937051	CEP83
ENSG00000173621	ENSG00000173621.9	-1.76600241559282	LRFN4
ENSG00000173846	ENSG00000173846.14	-1.0366215873897	PLK3
ENSG00000173848	ENSG00000173848.19	-1.78916894779555	NET1
ENSG00000173867	ENSG00000173867.10	-5.11342873052904	ENSG00000173867
ENSG00000173894	ENSG00000173894.11	-1.52569729509399	CBX2
ENSG00000173914	ENSG00000173914.12	-1.93253371952065	RBM4B
ENSG00000173928	ENSG00000173928.4	-2.49968479130953	SWSAP1
ENSG00000174007	ENSG00000174007.9	-1.14513463305621	CEP19
ENSG00000174021	ENSG00000174021.12	-1.78327333471852	GNG5
ENSG00000174106	ENSG00000174106.3	-1.58631939268442	LEMD3
ENSG00000174151	ENSG00000174151.15	-1.97634812475275	CYB561D1
ENSG00000174173	ENSG00000174173.7	-2.30814859769401	TRMT10C
ENSG00000174197	ENSG00000174197.19	-1.61455405876308	MGA
ENSG00000174279	ENSG00000174279.5	-4.88054071571893	EVX2
ENSG00000174365	ENSG00000174365.23	-2.08060433682453	SNHG11
ENSG00000174370	ENSG00000174370.13	-1.16829338648186	KCNJ5-AS1
ENSG00000174371	ENSG00000174371.17	-1.48552697433412	EXO1
ENSG00000174373	ENSG00000174373.17	-1.58862074581719	RALGAPA1
ENSG00000174405	ENSG00000174405.15	-2.02818565876929	LIG4
ENSG00000174483	ENSG00000174483.20	-1.54983581378743	BBS1
ENSG00000174516	ENSG00000174516.15	-2.04758214788961	PELI3
ENSG00000174579	ENSG00000174579.5	-1.40492579530817	MSL2
ENSG00000174586	ENSG00000174586.11	-1.07345782516697	ZNF497
ENSG00000174606	ENSG00000174606.14	-1.03893426441691	ANGEL2
ENSG00000174669	ENSG00000174669.12	-1.57939296802144	SLC29A2
ENSG00000174715	ENSG00000174715.7	-3.79133594656453	PPIAP72
ENSG00000174718	ENSG00000174718.12	-2.43965392179357	RESF1
ENSG00000174720	ENSG00000174720.18	-1.41591562229009	LARP7
ENSG00000174749	ENSG00000174749.6	-1.33541666159723	FAM241A
ENSG00000174839	ENSG00000174839.13	-1.21999941109307	DENND6A
ENSG00000174842	ENSG00000174842.17	-1.49005275344166	GLMN
ENSG00000174953	ENSG00000174953.14	-1.67219973562511	DHX36
ENSG00000174977	ENSG00000174977.8	-1.35811670716143	PAIP1P2
ENSG00000175065	ENSG00000175065.12	-2.59366389503988	DSG4
ENSG00000175087	ENSG00000175087.10	-2.16744880776782	PDIK1L
ENSG00000175104	ENSG00000175104.15	-1.87573629245124	TRAF6
ENSG00000175106	ENSG00000175106.17	-2.06996883711198	TVP23C
ENSG00000175110	ENSG00000175110.14	-1.25419010702216	MRPS22
ENSG00000175294	ENSG00000175294.6	-2.94260514772882	CATSPER1
ENSG00000175305	ENSG00000175305.18	-2.918925814396	CCNE2
ENSG00000175309	ENSG00000175309.16	-1.17184795086344	PHYKPL
ENSG00000175324	ENSG00000175324.10	-1.04028806918645	LSM1
ENSG00000175329	ENSG00000175329.13	-6.56974622311085	ISX
ENSG00000175354	ENSG00000175354.20	-1.52744757395883	PTPN2
ENSG00000175376	ENSG00000175376.9	-1.80925175161076	EIF1AD
ENSG00000175505	ENSG00000175505.11	-2.34298365702355	CLCF1
ENSG00000175538	ENSG00000175538.11	-3.24775185283658	KCNE3
ENSG00000175556	ENSG00000175556.18	-1.21598795830562	LONRF3
ENSG00000175591	ENSG00000175591.12	-2.27854807959863	P2RY2
ENSG00000175595	ENSG00000175595.16	-1.46445885700573	ERCC4
ENSG00000175606	ENSG00000175606.11	-1.72524774054748	TMEM70
