ensembl	log2FC
ENSG00000228192.11	2.58212449257821
ENSG00000233708.1	7.02172737023746
ENSG00000237090.1	4.58589997381562
ENSG00000303995.1	2.63655884957512
ENSG00000288955.2	2.1723721519938
ENSG00000066056.15	6.0479931895193
ENSG00000287113.1	1.73464808622112
ENSG00000229348.1	1.63310300688207
ENSG00000142949.18	1.77345783500621
ENSG00000126091.21	2.29579436317395
ENSG00000233674.2	4.98179619199353
ENSG00000117407.17	2.71838317493857
ENSG00000117410.14	0.807655870129717
ENSG00000196517.13	1.39889932990236
ENSG00000230615.9	2.92961503464976
ENSG00000283039.1	3.78758343855215
ENSG00000126106.14	1.48963706758013
ENSG00000302489.1	2.09486292016412
ENSG00000142945.13	1.1209441537498
ENSG00000225721.5	2.75922915774537
ENSG00000142937.12	0.718191866509907
ENSG00000117425.15	1.95085928275324
ENSG00000229815.1	8.34829469115882
ENSG00000300507.1	3.03449407758198
ENSG00000232369.1	7.20973420900977
ENSG00000268949.1	6.9107195434302
ENSG00000162415.7	0.662426794684255
ENSG00000303550.1	4.7285017322045
ENSG00000070759.17	2.42132636776902
ENSG00000280670.3	0.908767468230141
ENSG00000289407.2	2.57671473104723
ENSG00000159588.15	0.948785760092804
ENSG00000306015.1	8.28897254035904
ENSG00000300481.1	1.06005913754103
ENSG00000197429.11	0.700381987965038
ENSG00000230896.1	1.03061466104158
ENSG00000302565.1	4.23874802399335
ENSG00000236111.5	6.87508155933342
ENSG00000117472.10	1.1341056103316
ENSG00000171357.6	1.46193639438264
ENSG00000306746.1	6.58962707534899
ENSG00000232022.10	3.2037134398305
ENSG00000291138.2	3.32036068690114
ENSG00000197587.12	2.94179502963956
ENSG00000282881.3	7.90423678417201
ENSG00000269956.3	6.36357357220284
ENSG00000162456.10	5.46757927763205
ENSG00000295296.1	2.95997342717774
ENSG00000123472.13	0.82557087402875
ENSG00000187048.14	2.29500324526516
ENSG00000304718.1	7.73131886368673
ENSG00000225154.2	6.51620143853279
ENSG00000225506.3	1.24003790269598
ENSG00000162366.8	1.80836134812051
ENSG00000309388.1	9.87951518776584
ENSG00000162367.12	8.07725667779576
ENSG00000307358.1	6.92805722616572
ENSG00000307375.1	4.70564035503177
ENSG00000225762.2	3.39983670702282
ENSG00000237337.2	5.61285271286753
