Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2025	Neuron Projection Guidance (GO:0097485)	3/132	2.437226e-02	1.580031e-01	0	0	5.054178e+00	1.877278e+01	DAG1;EPHB2;NEO1
GO_Biological_Process_2025	Regulation of Response to External Stimulus (GO:0032101)	3/132	2.437226e-02	1.580031e-01	0	0	5.054178e+00	1.877278e+01	GRN;EPHB2;MYD88
GO_Biological_Process_2025	Glycoprotein Metabolic Process (GO:0009100)	2/52	2.488787e-02	1.580031e-01	0	0	8.633043e+00	3.188506e+01	GANAB;PRKCSH
GO_Biological_Process_2025	Positive Regulation of Proteolysis (GO:0045862)	2/52	2.488787e-02	1.580031e-01	0	0	8.633043e+00	3.188506e+01	APP;PLK1
GO_Biological_Process_2025	Regulation of Cell Development (GO:0060284)	2/52	2.488787e-02	1.580031e-01	0	0	8.633043e+00	3.188506e+01	GRN;BHLHE40
GO_Biological_Process_2025	Regulation of Cell Migration (GO:0030334)	6/479	2.543948e-02	1.580031e-01	0	0	2.801220e+00	1.028455e+01	GRN;HSPA5;DAG1;EPHB2;EGFR;IGF1R
GO_Biological_Process_2025	Nervous System Development (GO:0007399)	6/480	2.566680e-02	1.580031e-01	0	0	2.795167e+00	1.023746e+01	APP;MAP1S;EPHB2;PCDH1;PTPRF;CHERP
GO_Biological_Process_2025	Negative Regulation of Protein Catabolic Process (GO:0042177)	2/53	2.578595e-02	1.580031e-01	0	0	8.463342e+00	3.095827e+01	LAMP3;EGFR
GO_Biological_Process_2025	Antibacterial Humoral Response (GO:0019731)	2/53	2.578595e-02	1.580031e-01	0	0	8.463342e+00	3.095827e+01	APP;CHAMP1
GO_Biological_Process_2025	Cellular Response to Mechanical Stimulus (GO:0071260)	2/53	2.578595e-02	1.580031e-01	0	0	8.463342e+00	3.095827e+01	MYD88;SLC9A1
GO_Biological_Process_2025	Microtubule Bundle Formation (GO:0001578)	2/53	2.578595e-02	1.580031e-01	0	0	8.463342e+00	3.095827e+01	MAP1S;PLK1
GO_Biological_Process_2025	Positive Regulation of Macromolecule Biosynthetic Process (GO:0010557)	5/355	2.606461e-02	1.580031e-01	0	0	3.139005e+00	1.144851e+01	APP;EGR1;LAMP3;EPHB2;MYD88
GO_Biological_Process_2025	Positive Regulation of Cell Population Proliferation (GO:0008284)	6/484	2.658970e-02	1.580031e-01	0	0	2.771206e+00	1.005181e+01	FOSL1;GRN;ASH2L;EGFR;LGMN;IGF1R
GO_Biological_Process_2025	Positive Regulation of Chemokine Production (GO:0032722)	2/54	2.669708e-02	1.580031e-01	0	0	8.300167e+00	3.007317e+01	APP;EGR1
GO_Biological_Process_2025	Positive Regulation of Cellular Process (GO:0048522)	7/622	2.723272e-02	1.580031e-01	0	0	2.523820e+00	9.094172e+00	FOSL1;APP;GRN;ASH2L;EGFR;LGMN;IGF1R
GO_Biological_Process_2025	Dicarboxylic Acid Metabolic Process (GO:0043648)	2/55	2.762112e-02	1.580031e-01	0	0	8.143150e+00	2.922719e+01	LDLR;PCK2
GO_Biological_Process_2025	Positive Regulation of Protein Localization to Plasma Membrane (GO:1903078)	2/55	2.762112e-02	1.580031e-01	0	0	8.143150e+00	2.922719e+01	EPHB2;EGFR
GO_Biological_Process_2025	Icosanoid Metabolic Process (GO:0006690)	2/55	2.762112e-02	1.580031e-01	0	0	8.143150e+00	2.922719e+01	CYP2S1;EPHX1
GO_Biological_Process_2025	Metaphase Chromosome Alignment (GO:0051310)	2/55	2.762112e-02	1.580031e-01	0	0	8.143150e+00	2.922719e+01	MAP1S;INCENP
GO_Biological_Process_2025	Negative Regulation of Multicellular Organismal Process (GO:0051241)	4/243	2.772451e-02	1.580031e-01	0	0	3.657276e+00	1.311294e+01	APP;GRN;IL17RD;EGFR
GO_Biological_Process_2025	Negative Regulation of Lipoprotein Particle Clearance (GO:0010985)	1/6	2.787398e-02	1.580031e-01	0	0	4.279785e+01	1.532189e+02	LDLR
GO_Biological_Process_2025	Negative Regulation of Neutrophil Activation (GO:1902564)	1/6	2.787398e-02	1.580031e-01	0	0	4.279785e+01	1.532189e+02	GRN
GO_Biological_Process_2025	Regulation of Protein Depolymerization (GO:1901879)	1/6	2.787398e-02	1.580031e-01	0	0	4.279785e+01	1.532189e+02	MAP1S
GO_Biological_Process_2025	Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Independent Decay (GO:0031086)	1/6	2.787398e-02	1.580031e-01	0	0	4.279785e+01	1.532189e+02	EDC3
GO_Biological_Process_2025	Regulation of Triglyceride Metabolic Process (GO:0090207)	1/6	2.787398e-02	1.580031e-01	0	0	4.279785e+01	1.532189e+02	MBOAT7
GO_Biological_Process_2025	Cellular Response to Hepatocyte Growth Factor Stimulus (GO:0035729)	1/6	2.787398e-02	1.580031e-01	0	0	4.279785e+01	1.532189e+02	LGMN
GO_Biological_Process_2025	Response to Hepatocyte Growth Factor (GO:0035728)	1/6	2.787398e-02	1.580031e-01	0	0	4.279785e+01	1.532189e+02	LGMN
GO_Biological_Process_2025	Enteric Nervous System Development (GO:0048484)	1/6	2.787398e-02	1.580031e-01	0	0	4.279785e+01	1.532189e+02	PHACTR4
GO_Biological_Process_2025	Positive Regulation of Interleukin-23 Production (GO:0032747)	1/6	2.787398e-02	1.580031e-01	0	0	4.279785e+01	1.532189e+02	MYD88
GO_Biological_Process_2025	Positive Regulation of Mast Cell Activation (GO:0033005)	1/6	2.787398e-02	1.580031e-01	0	0	4.279785e+01	1.532189e+02	NECTIN2
GO_Biological_Process_2025	Urea Cycle (GO:0000050)	1/6	2.787398e-02	1.580031e-01	0	0	4.279785e+01	1.532189e+02	LDLR
GO_Biological_Process_2025	Positive Regulation of Protein Catabolic Process in the Vacuole (GO:1904352)	1/6	2.787398e-02	1.580031e-01	0	0	4.279785e+01	1.532189e+02	LDLR
GO_Biological_Process_2025	Regulation of Cardiac Muscle Cell Membrane Potential (GO:0086036)	1/6	2.787398e-02	1.580031e-01	0	0	4.279785e+01	1.532189e+02	SLC9A1
GO_Biological_Process_2025	Negative Regulation of Cardiac Muscle Cell Apoptotic Process (GO:0010667)	1/6	2.787398e-02	1.580031e-01	0	0	4.279785e+01	1.532189e+02	PPP1R10
GO_Biological_Process_2025	Negative Regulation of Cardiocyte Differentiation (GO:1905208)	1/6	2.787398e-02	1.580031e-01	0	0	4.279785e+01	1.532189e+02	EGFR
GO_Biological_Process_2025	Regulation of Protein Localization to Nucleus (GO:1900180)	2/56	2.855793e-02	1.588706e-01	0	0	7.991948e+00	2.841794e+01	APP;PLK1
GO_Biological_Process_2025	Positive Regulation of Leukocyte Chemotaxis (GO:0002690)	2/56	2.855793e-02	1.588706e-01	0	0	7.991948e+00	2.841794e+01	APP;LGMN
GO_Biological_Process_2025	Cellular Response to Interleukin-1 (GO:0071347)	2/57	2.950737e-02	1.588706e-01	0	0	7.846245e+00	2.764323e+01	EGR1;MYD88
GO_Biological_Process_2025	Positive Regulation of Protein Localization to Cell Periphery (GO:1904377)	2/57	2.950737e-02	1.588706e-01	0	0	7.846245e+00	2.764323e+01	EPHB2;EGFR
GO_Biological_Process_2025	Synapse Organization (GO:0050808)	3/144	3.046240e-02	1.588706e-01	0	0	4.621230e+00	1.613392e+01	APP;PTK7;PTPRF
GO_Biological_Process_2025	Cellular Response to Unfolded Protein (GO:0034620)	2/58	3.046931e-02	1.588706e-01	0	0	7.705745e+00	2.690103e+01	HSPA5;BAG3
GO_Biological_Process_2025	Response to Interleukin-1 (GO:0070555)	2/59	3.144361e-02	1.588706e-01	0	0	7.570175e+00	2.618947e+01	APP;MYD88
GO_Biological_Process_2025	Homophilic Cell Adhesion via Plasma Membrane Adhesion Molecules (GO:0007156)	2/59	3.144361e-02	1.588706e-01	0	0	7.570175e+00	2.618947e+01	PTK7;NECTIN2
GO_Biological_Process_2025	Microtubule Cytoskeleton Organization Involved in Mitosis (GO:1902850)	2/59	3.144361e-02	1.588706e-01	0	0	7.570175e+00	2.618947e+01	MAP1S;PLK1
GO_Biological_Process_2025	Positive Regulation of Cell Cycle (GO:0045787)	2/60	3.243013e-02	1.588706e-01	0	0	7.439280e+00	2.550682e+01	APP;LGMN
GO_Biological_Process_2025	Regulation of Glutamate Receptor Signaling Pathway (GO:1900449)	1/7	3.244433e-02	1.588706e-01	0	0	3.566308e+01	1.222612e+02	EPHB2
GO_Biological_Process_2025	Regulation of Microvillus Organization (GO:0032530)	1/7	3.244433e-02	1.588706e-01	0	0	3.566308e+01	1.222612e+02	PRKCSH
GO_Biological_Process_2025	Regulation of Mitotic Cytokinesis (GO:1902412)	1/7	3.244433e-02	1.588706e-01	0	0	3.566308e+01	1.222612e+02	INCENP
GO_Biological_Process_2025	Reg of Natural Killer Cell Mediated Cytotoxicity Directed Against Tumor Cell Target (GO:0002858)	1/7	3.244433e-02	1.588706e-01	0	0	3.566308e+01	1.222612e+02	NECTIN2
GO_Biological_Process_2025	Neurotrophin TRK Receptor Signaling Pathway (GO:0048011)	1/7	3.244433e-02	1.588706e-01	0	0	3.566308e+01	1.222612e+02	SORT1
GO_Biological_Process_2025	Regulation of Protein Localization to Cell Cortex (GO:1904776)	1/7	3.244433e-02	1.588706e-01	0	0	3.566308e+01	1.222612e+02	PLK1
GO_Biological_Process_2025	Positive Regulation of Attachment of Mitotic Spindle Microtubules to Kinetochore (GO:1902425)	1/7	3.244433e-02	1.588706e-01	0	0	3.566308e+01	1.222612e+02	INCENP
GO_Biological_Process_2025	Positive Regulation of cAMP/PKA Signal Transduction (GO:0141163)	1/7	3.244433e-02	1.588706e-01	0	0	3.566308e+01	1.222612e+02	APP
GO_Biological_Process_2025	Dendritic Spine Maintenance (GO:0097062)	1/7	3.244433e-02	1.588706e-01	0	0	3.566308e+01	1.222612e+02	IGF1R
GO_Biological_Process_2025	Double-Strand Break Repair via Alternative Nonhomologous End Joining (GO:0097681)	1/7	3.244433e-02	1.588706e-01	0	0	3.566308e+01	1.222612e+02	PLK1
GO_Biological_Process_2025	Establishment of Mitochondrion Localization, Microtubule-Mediated (GO:0034643)	1/7	3.244433e-02	1.588706e-01	0	0	3.566308e+01	1.222612e+02	MAP1S
GO_Biological_Process_2025	Urea Metabolic Process (GO:0019627)	1/7	3.244433e-02	1.588706e-01	0	0	3.566308e+01	1.222612e+02	LDLR
GO_Biological_Process_2025	Positive Regulation of Synapse Maturation (GO:0090129)	1/7	3.244433e-02	1.588706e-01	0	0	3.566308e+01	1.222612e+02	CDC20
GO_Biological_Process_2025	Interleukin-33-Mediated Signaling Pathway (GO:0038172)	1/7	3.244433e-02	1.588706e-01	0	0	3.566308e+01	1.222612e+02	MYD88
GO_Biological_Process_2025	Postsynapse Organization (GO:0099173)	1/7	3.244433e-02	1.588706e-01	0	0	3.566308e+01	1.222612e+02	LGMN
GO_Biological_Process_2025	Leukocyte Aggregation (GO:0070486)	1/7	3.244433e-02	1.588706e-01	0	0	3.566308e+01	1.222612e+02	CD44
GO_Biological_Process_2025	Locomotor Rhythm (GO:0045475)	1/7	3.244433e-02	1.588706e-01	0	0	3.566308e+01	1.222612e+02	EGR1
GO_Biological_Process_2025	Malate Metabolic Process (GO:0006108)	1/7	3.244433e-02	1.588706e-01	0	0	3.566308e+01	1.222612e+02	LDLR
GO_Biological_Process_2025	Mitotic Nuclear Membrane Disassembly (GO:0007077)	1/7	3.244433e-02	1.588706e-01	0	0	3.566308e+01	1.222612e+02	PLK1
GO_Biological_Process_2025	Regulation of MAPK Cascade (GO:0043408)	4/260	3.429653e-02	1.670708e-01	0	0	3.411458e+00	1.150586e+01	APP;DAG1;EGFR;IGF1R
GO_Biological_Process_2025	Mitotic Cytokinesis (GO:0000281)	2/62	3.443932e-02	1.670708e-01	0	0	7.190580e+00	2.422187e+01	INCENP;PLK1
GO_Biological_Process_2025	Axon Guidance (GO:0007411)	3/152	3.492704e-02	1.672076e-01	0	0	4.371340e+00	1.466363e+01	DAG1;EPHB2;NEO1
GO_Biological_Process_2025	Positive Regulation of Interleukin-8 Production (GO:0032757)	2/63	3.546173e-02	1.672076e-01	0	0	7.072345e+00	2.361669e+01	CHAMP1;MYD88
GO_Biological_Process_2025	Positive Regulation of ERK1 and ERK2 Cascade (GO:0070374)	3/153	3.550770e-02	1.672076e-01	0	0	4.341978e+00	1.449355e+01	APP;EGFR;CD44
GO_Biological_Process_2025	Regulation of Synapse Assembly (GO:0051963)	2/64	3.649583e-02	1.672076e-01	0	0	6.957924e+00	2.303461e+01	APP;EPHB2
GO_Biological_Process_2025	Positive Regulation of Mitotic Cell Cycle Phase Transition (GO:1901992)	2/64	3.649583e-02	1.672076e-01	0	0	6.957924e+00	2.303461e+01	CDC20;EGFR
GO_Biological_Process_2025	Regulation of Defense Response to Bacterium (GO:1900424)	1/8	3.699342e-02	1.672076e-01	0	0	3.056682e+01	1.007793e+02	GRN
GO_Biological_Process_2025	Regulation of Endoplasmic Reticulum Unfolded Protein Response (GO:1900101)	1/8	3.699342e-02	1.672076e-01	0	0	3.056682e+01	1.007793e+02	HSPA5
GO_Biological_Process_2025	Regulation of Interleukin-23 Production (GO:0032667)	1/8	3.699342e-02	1.672076e-01	0	0	3.056682e+01	1.007793e+02	MYD88
GO_Biological_Process_2025	Oxaloacetate Metabolic Process (GO:0006107)	1/8	3.699342e-02	1.672076e-01	0	0	3.056682e+01	1.007793e+02	PCK2
GO_Biological_Process_2025	Cellular Response to Epinephrine Stimulus (GO:0071872)	1/8	3.699342e-02	1.672076e-01	0	0	3.056682e+01	1.007793e+02	SLC9A1
GO_Biological_Process_2025	Positive Regulation of Intracellular Estrogen Receptor Signaling Pathway (GO:0033148)	1/8	3.699342e-02	1.672076e-01	0	0	3.056682e+01	1.007793e+02	WBP2
GO_Biological_Process_2025	Establishment of Protein Localization to Chromatin (GO:0071169)	1/8	3.699342e-02	1.672076e-01	0	0	3.056682e+01	1.007793e+02	WBP2
GO_Biological_Process_2025	Zinc Ion Import Across Plasma Membrane (GO:0071578)	1/8	3.699342e-02	1.672076e-01	0	0	3.056682e+01	1.007793e+02	SLC39A10
GO_Biological_Process_2025	Regulation of Phosphorylation (GO:0042325)	2/65	3.754149e-02	1.672076e-01	0	0	6.847136e+00	2.247441e+01	HSPB1;EGFR
GO_Biological_Process_2025	Neuron Projection Morphogenesis (GO:0048812)	3/157	3.788018e-02	1.672076e-01	0	0	4.228343e+00	1.384075e+01	APP;MAP1S;EPHB2
GO_Biological_Process_2025	Negative Regulation of Cell Adhesion (GO:0007162)	2/67	3.966701e-02	1.672076e-01	0	0	6.635786e+00	2.141524e+01	TGFBI;EPHB2
GO_Biological_Process_2025	Extrinsic Apoptotic Signaling Pathway (GO:0097191)	2/68	4.074660e-02	1.672076e-01	0	0	6.534914e+00	2.091423e+01	BAG3;SORT1
GO_Biological_Process_2025	Regulation of Dendritic Spine Maintenance (GO:1902950)	1/9	4.152135e-02	1.672076e-01	0	0	2.674462e+01	8.508929e+01	APP
GO_Biological_Process_2025	L-arginine Transmembrane Transport (GO:1903826)	1/9	4.152135e-02	1.672076e-01	0	0	2.674462e+01	8.508929e+01	SLC7A1
GO_Biological_Process_2025	Negative Regulation of Long-Term Synaptic Potentiation (GO:1900272)	1/9	4.152135e-02	1.672076e-01	0	0	2.674462e+01	8.508929e+01	APP
GO_Biological_Process_2025	Regulation of Inflammatory Response to Wounding (GO:0106014)	1/9	4.152135e-02	1.672076e-01	0	0	2.674462e+01	8.508929e+01	GRN
GO_Biological_Process_2025	Regulation of Ketone Biosynthetic Process (GO:0010566)	1/9	4.152135e-02	1.672076e-01	0	0	2.674462e+01	8.508929e+01	EGR1
GO_Biological_Process_2025	Regulation of Lysosomal Protein Catabolic Process (GO:1905165)	1/9	4.152135e-02	1.672076e-01	0	0	2.674462e+01	8.508929e+01	LDLR
GO_Biological_Process_2025	Regulation of Lysosome Organization (GO:1905671)	1/9	4.152135e-02	1.672076e-01	0	0	2.674462e+01	8.508929e+01	GRN
GO_Biological_Process_2025	Regulation of Mast Cell Activation (GO:0033003)	1/9	4.152135e-02	1.672076e-01	0	0	2.674462e+01	8.508929e+01	NECTIN2
GO_Biological_Process_2025	Negative Regulation of Receptor Binding (GO:1900121)	1/9	4.152135e-02	1.672076e-01	0	0	2.674462e+01	8.508929e+01	PTPRF
GO_Biological_Process_2025	Negative Regulation of Striated Muscle Cell Apoptotic Process (GO:0010664)	1/9	4.152135e-02	1.672076e-01	0	0	2.674462e+01	8.508929e+01	PPP1R10
GO_Biological_Process_2025	Regulation of Neutrophil Activation (GO:1902563)	1/9	4.152135e-02	1.672076e-01	0	0	2.674462e+01	8.508929e+01	GRN
GO_Biological_Process_2025	Neuron Remodeling (GO:0016322)	1/9	4.152135e-02	1.672076e-01	0	0	2.674462e+01	8.508929e+01	APP
GO_Biological_Process_2025	Basic Amino Acid Transmembrane Transport (GO:1990822)	1/9	4.152135e-02	1.672076e-01	0	0	2.674462e+01	8.508929e+01	SLC7A1
GO_Biological_Process_2025	Regulation of Receptor Binding (GO:1900120)	1/9	4.152135e-02	1.672076e-01	0	0	2.674462e+01	8.508929e+01	PTPRF
GO_Biological_Process_2025	Commissural Neuron Axon Guidance (GO:0071679)	1/9	4.152135e-02	1.672076e-01	0	0	2.674462e+01	8.508929e+01	EPHB2
GO_Biological_Process_2025	Positive Regulation of Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0033145)	1/9	4.152135e-02	1.672076e-01	0	0	2.674462e+01	8.508929e+01	WBP2
GO_Biological_Process_2025	Urogenital System Development (GO:0001655)	1/9	4.152135e-02	1.672076e-01	0	0	2.674462e+01	8.508929e+01	EPHB2
GO_Biological_Process_2025	Zinc Ion Import Into Organelle (GO:0062111)	1/9	4.152135e-02	1.672076e-01	0	0	2.674462e+01	8.508929e+01	SLC30A1
GO_Biological_Process_2025	Hormone Catabolic Process (GO:0042447)	1/9	4.152135e-02	1.672076e-01	0	0	2.674462e+01	8.508929e+01	ECE1
GO_Biological_Process_2025	Positive Regulation of Receptor Recycling (GO:0001921)	1/9	4.152135e-02	1.672076e-01	0	0	2.674462e+01	8.508929e+01	ECE1
GO_Biological_Process_2025	Positive Regulation of Sodium Ion Transmembrane Transporter Activity (GO:2000651)	1/9	4.152135e-02	1.672076e-01	0	0	2.674462e+01	8.508929e+01	SLC9A1
GO_Biological_Process_2025	Intestinal Cholesterol Absorption (GO:0030299)	1/9	4.152135e-02	1.672076e-01	0	0	2.674462e+01	8.508929e+01	LDLR
GO_Biological_Process_2025	Lipoprotein Catabolic Process (GO:0042159)	1/9	4.152135e-02	1.672076e-01	0	0	2.674462e+01	8.508929e+01	CTSD
GO_Biological_Process_2025	Microtubule Anchoring (GO:0034453)	1/9	4.152135e-02	1.672076e-01	0	0	2.674462e+01	8.508929e+01	DAG1
GO_Biological_Process_2025	Morphogenesis of an Epithelial Sheet (GO:0002011)	1/9	4.152135e-02	1.672076e-01	0	0	2.674462e+01	8.508929e+01	PHACTR4
GO_Biological_Process_2025	Regulation of Attachment of Mitotic Spindle Microtubules to Kinetochore (GO:1902423)	1/9	4.152135e-02	1.672076e-01	0	0	2.674462e+01	8.508929e+01	INCENP
GO_Biological_Process_2025	Negative Regulation of PERK-mediated Unfolded Protein Response (GO:1903898)	1/9	4.152135e-02	1.672076e-01	0	0	2.674462e+01	8.508929e+01	HSPA5
GO_Biological_Process_2025	Cell Junction Organization (GO:0034330)	2/69	4.183725e-02	1.678318e-01	0	0	6.437054e+00	2.043100e+01	APP;PTK7
GO_Biological_Process_2025	Lysosomal Transport (GO:0007041)	2/70	4.293883e-02	1.702391e-01	0	0	6.342072e+00	1.996471e+01	GRN;SORT1
GO_Biological_Process_2025	Phagocytosis (GO:0006909)	2/71	4.405122e-02	1.702391e-01	0	0	6.249842e+00	1.951452e+01	LDLR;MYD88
GO_Biological_Process_2025	Positive Regulation of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032436)	2/71	4.405122e-02	1.702391e-01	0	0	6.249842e+00	1.951452e+01	CDC20;PLK1
GO_Biological_Process_2025	Golgi to Lysosome Transport (GO:0090160)	1/10	4.602822e-02	1.702391e-01	0	0	2.377180e+01	7.318151e+01	SORT1
GO_Biological_Process_2025	Negative Regulation of Macromolecule Metabolic Process (GO:0010605)	1/10	4.602822e-02	1.702391e-01	0	0	2.377180e+01	7.318151e+01	LDLR
GO_Biological_Process_2025	Regulation of Lamellipodium Morphogenesis (GO:2000392)	1/10	4.602822e-02	1.702391e-01	0	0	2.377180e+01	7.318151e+01	CD44
GO_Biological_Process_2025	Regulation of Low-Density Lipoprotein Particle Clearance (GO:0010988)	1/10	4.602822e-02	1.702391e-01	0	0	2.377180e+01	7.318151e+01	LDLR
GO_Biological_Process_2025	Neuron Projection Fasciculation (GO:0106030)	1/10	4.602822e-02	1.702391e-01	0	0	2.377180e+01	7.318151e+01	EPHB2
GO_Biological_Process_2025	Nuclear Membrane Disassembly (GO:0051081)	1/10	4.602822e-02	1.702391e-01	0	0	2.377180e+01	7.318151e+01	PLK1
GO_Biological_Process_2025	Cellular Response to Oxidised Low-Density Lipoprotein Particle Stimulus (GO:0140052)	1/10	4.602822e-02	1.702391e-01	0	0	2.377180e+01	7.318151e+01	MYD88
GO_Biological_Process_2025	Positive Regulation of Attachment of Spindle Microtubules to Kinetochore (GO:0051987)	1/10	4.602822e-02	1.702391e-01	0	0	2.377180e+01	7.318151e+01	INCENP
GO_Biological_Process_2025	Cytolysis by Host of Symbiont Cells (GO:0051838)	1/10	4.602822e-02	1.702391e-01	0	0	2.377180e+01	7.318151e+01	CHAMP1
GO_Biological_Process_2025	Positive Regulation of Defense Response to Bacterium (GO:1900426)	1/10	4.602822e-02	1.702391e-01	0	0	2.377180e+01	7.318151e+01	GRN
GO_Biological_Process_2025	Positive Regulation of Mitotic Cell Cycle Spindle Assembly Checkpoint (GO:0090267)	1/10	4.602822e-02	1.702391e-01	0	0	2.377180e+01	7.318151e+01	INCENP
GO_Biological_Process_2025	Protein Localization to Condensed Chromosome (GO:1903083)	1/10	4.602822e-02	1.702391e-01	0	0	2.377180e+01	7.318151e+01	CHAMP1
GO_Biological_Process_2025	Protein Localization to Nuclear Envelope (GO:0090435)	1/10	4.602822e-02	1.702391e-01	0	0	2.377180e+01	7.318151e+01	PLK1
GO_Biological_Process_2025	Microtubule Anchoring at Centrosome (GO:0034454)	1/10	4.602822e-02	1.702391e-01	0	0	2.377180e+01	7.318151e+01	MAP1S
GO_Biological_Process_2025	Mitotic Spindle Elongation (GO:0000022)	1/10	4.602822e-02	1.702391e-01	0	0	2.377180e+01	7.318151e+01	INCENP
GO_Biological_Process_2025	Mitotic Spindle Midzone Assembly (GO:0051256)	1/10	4.602822e-02	1.702391e-01	0	0	2.377180e+01	7.318151e+01	INCENP
GO_Biological_Process_2025	Regulation of DNA-templated Transcription Initiation (GO:2000142)	1/10	4.602822e-02	1.702391e-01	0	0	2.377180e+01	7.318151e+01	FOSL1
GO_Biological_Process_2025	Modulation by Symbiont of Entry Into Host (GO:0052372)	1/10	4.602822e-02	1.702391e-01	0	0	2.377180e+01	7.318151e+01	NECTIN2
GO_Biological_Process_2025	Negative Regulation of Calcium Ion Import (GO:0090281)	1/10	4.602822e-02	1.702391e-01	0	0	2.377180e+01	7.318151e+01	SLC30A1
GO_Biological_Process_2025	Cell-Cell Adhesion via Plasma-Membrane Adhesion Molecules (GO:0098742)	3/171	4.680464e-02	1.709574e-01	0	0	3.873234e+00	1.185896e+01	PTK7;PTPRF;NECTIN2
GO_Biological_Process_2025	Regulation of Plasma Membrane Bounded Cell Projection Assembly (GO:0120032)	2/75	4.860638e-02	1.709574e-01	0	0	5.906194e+00	1.786033e+01	PRKCSH;TBC1D16
GO_Biological_Process_2025	Positive Regulation of Protein Localization to Nucleus (GO:1900182)	2/75	4.860638e-02	1.709574e-01	0	0	5.906194e+00	1.786033e+01	BAG3;PLK1
GO_Biological_Process_2025	Positive Regulation of Protein Localization to Membrane (GO:1905477)	2/76	4.977096e-02	1.709574e-01	0	0	5.826087e+00	1.748015e+01	EPHB2;EGFR
GO_Biological_Process_2025	Regulation of Chromosome Separation (GO:1905818)	1/11	5.051412e-02	1.709574e-01	0	0	2.139355e+01	6.387049e+01	NCAPD2
GO_Biological_Process_2025	Golgi Inheritance (GO:0048313)	1/11	5.051412e-02	1.709574e-01	0	0	2.139355e+01	6.387049e+01	PLK1
GO_Biological_Process_2025	Arginine Metabolic Process (GO:0006525)	1/11	5.051412e-02	1.709574e-01	0	0	2.139355e+01	6.387049e+01	LDLR
GO_Biological_Process_2025	Pentose-Phosphate Shunt (GO:0006098)	1/11	5.051412e-02	1.709574e-01	0	0	2.139355e+01	6.387049e+01	PHGDH
GO_Biological_Process_2025	Regulation of Synapse Maturation (GO:0090128)	1/11	5.051412e-02	1.709574e-01	0	0	2.139355e+01	6.387049e+01	CDC20
GO_Biological_Process_2025	Cellular Response to Nutrient (GO:0031670)	1/11	5.051412e-02	1.709574e-01	0	0	2.139355e+01	6.387049e+01	PRKCSH
GO_Biological_Process_2025	Positive Regulation of Extracellular Matrix Assembly (GO:1901203)	1/11	5.051412e-02	1.709574e-01	0	0	2.139355e+01	6.387049e+01	DAG1
GO_Biological_Process_2025	Positive Regulation of Gene Expression via Chromosomal CpG Island Demethylation (GO:0044029)	1/11	5.051412e-02	1.709574e-01	0	0	2.139355e+01	6.387049e+01	EGR1
GO_Biological_Process_2025	Positive Regulation of Metaphase/Anaphase Transition of Cell Cycle (GO:1902101)	1/11	5.051412e-02	1.709574e-01	0	0	2.139355e+01	6.387049e+01	CDC20
GO_Biological_Process_2025	Positive Regulation of Mitotic Cytokinesis (GO:1903490)	1/11	5.051412e-02	1.709574e-01	0	0	2.139355e+01	6.387049e+01	INCENP
GO_Biological_Process_2025	Positive Regulation of Peptidase Activity (GO:0010952)	1/11	5.051412e-02	1.709574e-01	0	0	2.139355e+01	6.387049e+01	GRN
GO_Biological_Process_2025	Positive Regulation of Spindle Checkpoint (GO:0090232)	1/11	5.051412e-02	1.709574e-01	0	0	2.139355e+01	6.387049e+01	INCENP
GO_Biological_Process_2025	Insulin-Like Growth Factor Receptor Signaling Pathway (GO:0048009)	1/11	5.051412e-02	1.709574e-01	0	0	2.139355e+01	6.387049e+01	IGF1R
GO_Biological_Process_2025	Intestinal Lipid Absorption (GO:0098856)	1/11	5.051412e-02	1.709574e-01	0	0	2.139355e+01	6.387049e+01	LDLR
GO_Biological_Process_2025	Positive Regulation of Triglyceride Biosynthetic Process (GO:0010867)	1/11	5.051412e-02	1.709574e-01	0	0	2.139355e+01	6.387049e+01	LDLR
GO_Biological_Process_2025	Progesterone Receptor Signaling Pathway (GO:0050847)	1/11	5.051412e-02	1.709574e-01	0	0	2.139355e+01	6.387049e+01	WBP2
GO_Biological_Process_2025	mRNA Methylguanosine-Cap Decapping (GO:0110156)	1/11	5.051412e-02	1.709574e-01	0	0	2.139355e+01	6.387049e+01	EDC3
GO_Biological_Process_2025	Macrophage Activation Involved in Immune Response (GO:0002281)	1/11	5.051412e-02	1.709574e-01	0	0	2.139355e+01	6.387049e+01	GRN
GO_Biological_Process_2025	Maintenance of Protein Localization in Endoplasmic Reticulum (GO:0035437)	1/11	5.051412e-02	1.709574e-01	0	0	2.139355e+01	6.387049e+01	HSPA5
GO_Biological_Process_2025	Protein Localization to Kinetochore (GO:0034501)	1/11	5.051412e-02	1.709574e-01	0	0	2.139355e+01	6.387049e+01	CHAMP1
GO_Biological_Process_2025	Regulation of Axon Regeneration (GO:0048679)	1/11	5.051412e-02	1.709574e-01	0	0	2.139355e+01	6.387049e+01	GRN
